id,tweets,likes,time,retweets
1460679126008930315,"Ever wondered what caused todayâ€™s steering wheels to look the way they do? Listen to how telemetry, the transmission of data to and from the car, has evolved over time and the effect itâ€™s had over the sport. 

Learn more in our latest episode of #SplunkArtOfData.ğŸ‘‡ @Splunk",2955,2021-11-16 18:40:16+00:00,128
1460642440810008582,"@norris_italy Youâ€™re definitely not on your own there, Ale! ğŸ§¡",386,2021-11-16 16:14:29+00:00,3
1460638226042044422,@norris_italy Can relate. ğŸ˜…,305,2021-11-16 15:57:45+00:00,3
1460636390555852806,"The sound thoughâ€¦ ğŸ”ŠğŸ¤¤

https://t.co/a87ltD6qQH",1960,2021-11-16 15:50:27+00:00,108
1460619536764444692,"ğŸ‘‹ @LandoNorris, @DanielRicciardo. 

#QatarGP ğŸ‡¶ğŸ‡¦ https://t.co/t1ZPY1Hvwc",14148,2021-11-16 14:43:29+00:00,328
1460616058952462337,"@f1yas Thank you for supporting such a great cause, Yasemin! ğŸ§¡",14,2021-11-16 14:29:40+00:00,0
1460615564318154757,"@Aimee_J_ Thank you for sending them in, Aimee! ğŸ§¡",5,2021-11-16 14:27:42+00:00,0
1460609286829182978,"#TheFifthDriver has answered your questions! ğŸ’¬

Check out all the McLaren fan questions and answers from the #BrazilGP.ğŸ‘‡",2248,2021-11-16 14:02:45+00:00,57
1460575454365167616,"Taking tips from @F1MikaHakkinen and then driving his Championship-winning car? 

Pretty cool, @PatricioOWard. ğŸ¤© @VelocityInv https://t.co/0T8e7YHGgo",4822,2021-11-16 11:48:19+00:00,187
1460551787979677696,"Touched down somewhere new. ğŸ‡¶ğŸ‡¦ğŸ‘€

Letâ€™s get back to work. ğŸ’ª 

#QatarGP https://t.co/H3WPeyYJHq",7718,2021-11-16 10:14:16+00:00,199
1460321111141462019,"A drama-filled weekend on track and on social media! ğŸğŸ“²

We've pulled together some of your best Tweets from the #BrazilGP here. ğŸ‘‡",4691,2021-11-15 18:57:39+00:00,115
1460251413108432897,"#BrazilGP wallpapers for your phone are here!ğŸ“±ğŸ‡§ğŸ‡·

More sizes. ğŸ‘‰ https://t.co/f6bFb1irUq https://t.co/6KRvd5bgMD",5141,2021-11-15 14:20:41+00:00,249
1460227006289915908,McLaren Group statement.,27551,2021-11-15 12:43:42+00:00,2909
1460216078135607300,"This is McLaren Racing Engage! ğŸ™Œ

Our strategic alliance with @SmallpieceTrust, @EqualEngineers, @WES1919 and @_CreativeAccess will help us to drive forward a programme of initiatives to diversify talent in motorsport.

Find out more about McLaren Racing Engage here. ğŸ‘‡",2023,2021-11-15 12:00:17+00:00,80
1460024921355137026,"Weâ€™ve said it before and weâ€™ll say it againâ€¦ the best fans in the game! ğŸ§¡

Thank you for your support in Brazil and from around the world, team. ğŸŒ 

#FansLikeNoOther #BrazilGP ğŸ‡§ğŸ‡· https://t.co/OldG2WUcIK",6373,2021-11-14 23:20:41+00:00,202
1459999788506787845,"It simply wasn't to be for the team at the #BrazilGP. ğŸ‡§ğŸ‡·

""We'll continue to work hard, and look forward to going again with some exciting new races."" ğŸ‘‡",4123,2021-11-14 21:40:49+00:00,107
1459994600555307011,"A tough day at the office for @LandoNorris. 

Weâ€™ll bounce back! ğŸ§¡

#BrazilGP ğŸ‡§ğŸ‡· https://t.co/jkCp2v9Hhl",8753,2021-11-14 21:20:12+00:00,462
1459977720876650500,"Not the way we all wanted @DanielRicciardoâ€™s #BrazilGP to end. ğŸ‡§ğŸ‡·

Keep smiling. ğŸ§¡ https://t.co/Wnh25mFsz9",7259,2021-11-14 20:13:08+00:00,318
1459973990886387722,"@tomdabs Weâ€™ll see you there, Tom! How exciting! ğŸ§¡",7,2021-11-14 19:58:19+00:00,0
1459960468949417996,"@Smoke_N_Motors We wonâ€™t give up the fight, Clive! ğŸ§¡",29,2021-11-14 19:04:35+00:00,2
1459960318692630539,"@GBrown84 Your support means so much, Gemma. Thank you. ğŸ§¡",10,2021-11-14 19:03:59+00:00,1
1459960138278780934,@PapayaCannon Weâ€™ll keep fighting! ğŸ§¡,3,2021-11-14 19:03:16+00:00,0
1459953755353497605,"Thatâ€™s it for the #BrazilGP. ğŸ‡§ğŸ‡·ğŸ

Lando does well to score a point for the team, fighting through the field after a puncture on lap 1. 

NOR ğŸ‡¬ğŸ‡§ P10
RIC ğŸ‡¦ğŸ‡º DNF

Still three races to go. Weâ€™re never giving up. ğŸ‘Š https://t.co/W5BNQjJ1lG",6441,2021-11-14 18:37:54+00:00,289
1459952976190181377,"@DR3Lau Thank you for your support, Lau. ğŸ§¡",30,2021-11-14 18:34:48+00:00,1
1459950308541575176,"Letâ€™s all get behind @LandoNorris. ğŸ‘Š

Fighting hard to salvage all the points he can for the team, following Danielâ€™s unfortunate retirement.

NOR ğŸ‡¬ğŸ‡§ P10
RIC ğŸ‡¦ğŸ‡º OUT

#BrazilGP ğŸ‡§ğŸ‡· [Lap 62/71] https://t.co/361pvmz6MX",5308,2021-11-14 18:24:12+00:00,179
1459947951799914506,"Heartbreak in Brazil. ğŸ’”

Unfortunately, the team have been forced to retire Danielâ€™s car due to power loss. 

#BrazilGP ğŸ‡§ğŸ‡· [Lap 51/71] https://t.co/16uiB8sf40",16055,2021-11-14 18:14:50+00:00,720
1459945313712713731,"@Hannah98banana2 These are amazing, Hannah! They look great! ğŸ§¡",14,2021-11-14 18:04:21+00:00,0
1459943499546169348,"Lando pits for a second time.

Itâ€™s a fresh set of Hards.

#BrazilGP ğŸ‡§ğŸ‡· [Lap 39/71] https://t.co/QGSzn7TPHA",2786,2021-11-14 17:57:09+00:00,72
1459943462208479235,"@PamFurquim Great picture, Pam! ğŸ§¡",1,2021-11-14 17:57:00+00:00,0
1459941225092595712,"Virtual Safety Car ğŸŸ¡ due to more debris on the track, which has since ended. ğŸŸ¢

DR pits and switches to the Hard tyre. Solid stop, team. ğŸ‘Š 

#BrazilGP ğŸ‡§ğŸ‡· [Lap 31/71] https://t.co/G4ExJCSeUp",1869,2021-11-14 17:48:07+00:00,50
1459938114999304200,"DR makes it stick this time with an overtake on VET. 

He moves up to P8. ğŸ‘ 

Keep pushing, team. 

#BrazilGP ğŸ‡§ğŸ‡· [Lap 24/71]",2414,2021-11-14 17:35:45+00:00,64
1459936661492715524,"Canâ€™t take your eyes off this one so far. ğŸ˜³

#BrazilGP ğŸ‡§ğŸ‡·",4507,2021-11-14 17:29:59+00:00,133
1459935910527647746,Lando overtakes MAZ and is now in P14. ğŸ‘Š,851,2021-11-14 17:27:00+00:00,19
1459935696542748675,"We are racing again as the VSC ends. ğŸŸ¢

Time to #SendIt. ğŸ˜¤ 

RIC ğŸ‡¦ğŸ‡º P9
NOR ğŸ‡¬ğŸ‡§ P15

#BrazilGP ğŸ‡§ğŸ‡· [Lap 16/71] https://t.co/c6k77qhn6B",2229,2021-11-14 17:26:09+00:00,68
1459934635710943239,VSC off the restart due to more debris on the circuit. ğŸŸ¡,692,2021-11-14 17:21:56+00:00,13
1459933841028796424,"We are racing again! ğŸŸ¢

Lando has gained three places back already. ğŸ‘",1025,2021-11-14 17:18:46+00:00,24
1459933256024047620,The Safety Car will come in this lap.,494,2021-11-14 17:16:27+00:00,17
1459932970337325063,"Safety Car is deployed due to debris on the track at turn 1. ğŸŸ¡

Drivers have been asked to drive down the pit-lane for the track to be cleared.

#BrazilGP ğŸ‡§ğŸ‡· [Lap 9/71] https://t.co/9WTYMv3Q56",2251,2021-11-14 17:15:19+00:00,63
1459931010246885376,"Lando switches to the Hard tyre after suffering a puncture and heads back out to chase down the pack. 

#BrazilGP ğŸ‡§ğŸ‡· [Lap 3/71] https://t.co/wvnWDp5s0K",2586,2021-11-14 17:07:31+00:00,89
1459930356514271238,"We are racing! 

It looks like Lando has damage after contact going into the first corner. ğŸ’” 

#BrazilGP ğŸ‡§ğŸ‡· [Lap 1/71]",3976,2021-11-14 17:04:55+00:00,114
1459927308559691782,"@GBrown84 Enjoy the race, Gemma! ğŸ§¡",4,2021-11-14 16:52:49+00:00,0
1459927189953130497,"@ivanlda Full send today, Ivan! Letâ€™s get it! ğŸ§¡",18,2021-11-14 16:52:20+00:00,1
1459926902806925320,@Gray_Ground99 This is such an awesome picture! ğŸ˜ğŸ§¡,4,2021-11-14 16:51:12+00:00,1
1459926800797208583,"@cravinyourlovin Enjoy the race, Georgina! Sounds like youâ€™ve finished work just in time! ğŸ§¡",1,2021-11-14 16:50:48+00:00,0
1459926600070287368,"Here's what we've all been waiting for. ğŸ¤©

The #BrazilGP is moments away! ğŸ‡§ğŸ‡·

Don't miss out on the action. ğŸ‘‡",2006,2021-11-14 16:50:00+00:00,83
1459924361826160648,RT @_matheusl22: DIA DE GP DO BRASIL ğŸ™…ğŸ»â€â™‚ï¸ @McLarenF1 ğŸ§¡ #NovaFotoDoPerfil https://t.co/O2qLeF3diN,0,2021-11-14 16:41:06+00:00,8
1459924208918663176,RT @GingeCol17: @McLarenF1 @danielricciardo Yep sat ready to cheer you @McLarenF1 boys on from my sofa in Devon go @LandoNorris go @danielrâ€¦,0,2021-11-14 16:40:30+00:00,5
1459923935076700162,"@fewawi_fwiends Sorry to hear that youâ€™re not feeling well, Livia. Get well soon! ğŸ§¡",27,2021-11-14 16:39:24+00:00,0
1459923657833254932,RT @Jengo37: @McLarenF1 @LandoNorris Go Lando! Lando Bear is cheering you on from Manchester Airport! https://t.co/zLX6TUyilZ,0,2021-11-14 16:38:18+00:00,13
1459923432045486080,"RT @McLarenFamily: Just 30 minutes until lights out.
Good luck @McLarenF1, @danielricciardo, @LandoNorris you've got this!
#SendIt #BrazilGâ€¦",0,2021-11-14 16:37:24+00:00,21
1459922705835249664,"RT @minimadclaire: Ready to cheer on @McLarenF1 from a sunny Brisbane. Go well in Brazil team, full send ğŸ‘ŠğŸ§¡ @LandoNorris @danielricciardo @â€¦",0,2021-11-14 16:34:31+00:00,8
1459921759923318784,RT @dylandefenss: hey @McLarenF1 ğŸ§¡ğŸ§¡ğŸ§¡ https://t.co/Yu5cIAfMlf,0,2021-11-14 16:30:46+00:00,65
1459919859735842820,"Suiting up. ğŸ‘Š 

#BrazilGP ğŸ‡§ğŸ‡· https://t.co/x7mPEixMxk",7677,2021-11-14 16:23:13+00:00,298
1459919465110454283,"ğŸ‘ğŸ¯ğŸ¦¡ 

#BrazilGP ğŸ‡§ğŸ‡· https://t.co/a63wtk6IMV",8222,2021-11-14 16:21:39+00:00,321
1459918332631597062,"@Sareyware Love this picture, Sarah! ğŸ˜ğŸ§¡",6,2021-11-14 16:17:09+00:00,0
1459917799221084162,"Almost showtime, McLaren fans. ğŸ™Œ

#BrazilGP ğŸ‡§ğŸ‡· https://t.co/i7TqIq51Pi",5332,2021-11-14 16:15:01+00:00,204
1459917589509984257,"@jon_rolfes Almost, Jon! ğŸ§¡",1,2021-11-14 16:14:11+00:00,0
1459917384211480583,@Phillip32512 Thatâ€™s pretty cool! ğŸ§¡,1,2021-11-14 16:13:23+00:00,0
1459917266175283204,"@JeffreyNKirk Enjoy the race, Jeff! ğŸ§¡",10,2021-11-14 16:12:54+00:00,0
1459916043158175752,"Back from the driversâ€™ parade. ğŸ‘‹ 

The atmosphere is building! Not long until we race at a sun-soaked Interlagos. ğŸ‡§ğŸ‡·

#BrazilGP https://t.co/fSTgLLfh9J",2969,2021-11-14 16:08:03+00:00,147
1459909131960209413,"Thank you, McLaren fans. ğŸ§¡

Youâ€™ve been great all week, but today is when the team want to hear you most. ğŸ™Œ 

Also, letâ€™s find who caught DRâ€™s hat. ğŸ§¢ğŸ˜…

#FansLikeNoOther https://t.co/NTODTd4Wxv",6155,2021-11-14 15:40:35+00:00,207
1459896682230038531,"Itâ€™s race day and the sun is out in SÃ£o Paulo. â˜€ï¸ 

Teams expect higher track temperatures for todayâ€™s #BrazilGP. ğŸ‡§ğŸ‡· https://t.co/9HTCoBSwmI",4219,2021-11-14 14:51:07+00:00,160
1459892612333195275,@landan_43 That would be perfect! ğŸ§¡,12,2021-11-14 14:34:56+00:00,0
1459892524575825929,@fafneri Weâ€™d love one! ğŸ§¡,3,2021-11-14 14:34:36+00:00,0
1459892329377148928,"@debbienando14 Arenâ€™t they cool, Debbie? ğŸ˜ğŸ§¡",6,2021-11-14 14:33:49+00:00,0
1459888505304322048,"We want those shoes too, @LandoNorris.ğŸ‘ŸğŸ¨

Watch Lando as he reviews some incredible fan art, now on YouTube.ğŸ‘‡",2705,2021-11-14 14:18:37+00:00,95
1459881773303832579,"Can this be an event please, @Olympics? ğŸ‘€",5846,2021-11-14 13:51:52+00:00,87
1459880729828077569,"Same again today, @MercedesAMGF1? ğŸ¥µğŸ˜…

 https://t.co/xOxAStQfoR",26687,2021-11-14 13:47:43+00:00,1105
1459874643578400769,"Enjoy it out there, @ValeYellow46.

#GrazieVale https://t.co/TvMbWet1LL",11748,2021-11-14 13:23:32+00:00,669
1459866293931233280,"@_emmp_ Merci, Emma! ğŸ§¡",4,2021-11-14 12:50:22+00:00,2
1459863824853573633,"@anapaulabertuol Enjoy it, Ana! ğŸ§¡",14,2021-11-14 12:40:33+00:00,0
1459862652474298372,@LKlattborg Itâ€™s our home! ğŸ§¡,7,2021-11-14 12:35:53+00:00,0
1459862369786552324,"@minimadclaire Hopefully you avoid any spoilers, Claire! ğŸ§¡",10,2021-11-14 12:34:46+00:00,1
1459860514054578177,"@OneEyesOfRacing Thatâ€™s a great way to watch the race, Tony! ğŸ§¡",1,2021-11-14 12:27:24+00:00,0
1459860372559732737,"@Glennhu34117880 We hope you get a lie in tomorrow, Glenn! ğŸ˜´ğŸ§¡",0,2021-11-14 12:26:50+00:00,0
1459860188308164610,"@alasdairmulhern Will you be catching up later, Alasdair? ğŸ§¡",6,2021-11-14 12:26:06+00:00,0
1459860024826736645,"@bethritchiexxx Letâ€™s do it, Bethany! Where will you be watching from? ğŸ§¡",1,2021-11-14 12:25:27+00:00,0
1459859888755159041,"@debp128 A super early wake up call for you, Deb! ğŸ§¡",1,2021-11-14 12:24:55+00:00,0
1459859734459256833,"@formulacyan Where will you be watching from, Silje? ğŸŒğŸ§¡",0,2021-11-14 12:24:18+00:00,0
1459859386625630209,@MondoMcLaren Ciao! ğŸ‘‹ğŸ§¡,12,2021-11-14 12:22:55+00:00,0
1459859287333814278,"@MissJessicaa_xx Thatâ€™s very early, Jess! ğŸ§¡",3,2021-11-14 12:22:31+00:00,0
1459857640532676613,"@sarah_hrnch Thank you, Sarah! Full send today! ğŸ§¡",16,2021-11-14 12:15:59+00:00,0
1459857067280371716,"@SchmidtsTom They didnâ€™t see us coming, Tom! ğŸ§¡",44,2021-11-14 12:13:42+00:00,1
1459856947403014145,"Timings for the #BrazilGP today. ğŸ‡§ğŸ‡·

@Richard_Mille  

See you there, McLaren fans! ğŸ§¡ https://t.co/ZTh4hhenP5",2399,2021-11-14 12:13:13+00:00,88
1459855433913585667,"@_shreeya_singh_ Thatâ€™s commitment, Shreeya! ğŸ§¡",2,2021-11-14 12:07:12+00:00,0
1459838672350625796,"11:00 

Lest we forget. ğŸ§¡ 

#RemembranceSunday",7460,2021-11-14 11:00:36+00:00,254
1459671874028326918,#SennaSempre ğŸ‡§ğŸ‡·ğŸ§¡ https://t.co/xvZMMEB9Ec,6908,2021-11-13 23:57:48+00:00,490
1459658846843121666,"@EmmaRaducanu Happy birthday, Emma! ğŸ¥³ğŸ§¡",711,2021-11-13 23:06:02+00:00,13
1459658348207517698,"Hear from Lando, Daniel and Team Principal Andreas Seidl after Sprint Qualifying for the #BrazilGP. ğŸ‡§ğŸ‡·ğŸ‘‡",2817,2021-11-13 23:04:04+00:00,93
1459650036359385095,Tastes good. ğŸ‘ https://t.co/igcLLvpx56,1926,2021-11-13 22:31:02+00:00,28
1459634831722258432,"How about that for a battle? âš”ï¸ 

See you on track tomorrow, @ScuderiaFerrari. ğŸ¤

#BrazilGP ğŸ‡§ğŸ‡· https://t.co/GgGYcYVEmO",12291,2021-11-13 21:30:37+00:00,442
1459622544064008205,"So Lando, talk to us about that overtakeâ€¦ we could watch it back all day. ğŸ˜

#BrazilGP ğŸ‡§ğŸ‡· #F1Sprint https://t.co/flJZQOVsIE",10290,2021-11-13 20:41:47+00:00,407
1459616858454249475,"Time to focus on scoring maximum points in tomorrowâ€™s #BrazilGP. ğŸ‡§ğŸ‡·

Recharge and go again, team. ğŸ‘Š

#F1Sprint https://t.co/6pRhM8lLJn",4888,2021-11-13 20:19:12+00:00,175
1459616065177243649,"A birthday smile for the TV cameras. ğŸ‘‹

#BrazilGP ğŸ‡§ğŸ‡· #F1Sprint https://t.co/lqmwB2jpxI",13432,2021-11-13 20:16:02+00:00,563
1459613018589904902,"The #F1Sprint in SÃ£o Paulo is over. ğŸ‡§ğŸ‡·

We take the chequered flag. ğŸ

NOR ğŸ‡¬ğŸ‡§ P6
RIC ğŸ‡¦ğŸ‡º P11

#BrazilGP [Lap 23/23] https://t.co/yLj4gR5d45",4411,2021-11-13 20:03:56+00:00,249
1459609738778497030,"Over halfway through the #F1Sprint. 

Letâ€™s keep pushing, team. 

NOR ğŸ‡¬ğŸ‡§ P5
RIC ğŸ‡¦ğŸ‡º P11

#BrazilGP ğŸ‡§ğŸ‡· [Lap 15/24] https://t.co/bOFzv0FQzz",2101,2021-11-13 19:50:54+00:00,89
1459608526062555140,"Thatâ€™s the spirit, team. ğŸ‘Š

#SendIt https://t.co/N02S1PZre5",1476,2021-11-13 19:46:05+00:00,49
1459607926088343555,"Lovely racing, @LandoNorris. ğŸ‘ 

Great overtake on LEC to go up to P5. 

#BrazilGP ğŸ‡§ğŸ‡· #F1Sprint [Lap 9/23]",6475,2021-11-13 19:43:42+00:00,228
1459605266031333382,"Lights out! Weâ€™re sprinting in Brazil. 

NOR ğŸ‡¬ğŸ‡§ starts in P7.
RIC ğŸ‡¦ğŸ‡º starts in P8.

#BrazilGP ğŸ‡§ğŸ‡· #F1Sprint [Lap 1/23]",1529,2021-11-13 19:33:08+00:00,51
1459603055154970626,"Ready to rock. ğŸ™Œ

#BrazilGP ğŸ‡§ğŸ‡· #F1Sprint https://t.co/mfx7t6b7Zs",3756,2021-11-13 19:24:21+00:00,180
1459601439697817609,"Letâ€™s go, DR. ğŸ‘Š

#BrazilGP ğŸ‡§ğŸ‡· #F1Sprint https://t.co/96stsRqweV",6491,2021-11-13 19:17:55+00:00,218
